command line: ../SSG/exact-counting_pcap.py capture.pcap capture.out --parsing_mode 1
simulation time: 0:00:09.121314
==========================================
Global HLL: 33385 25651
cardinality_count	key	ratio_cardinality		||	elephant_count	ratio_elephant	|	overMinRank	ratio_overMinRank
==========VVV=============
32 	 220.28.109.52 	 0.0959		||	1019 	 0.204	|	0 	 0
1 	 202.217.94.179 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 103.16.141.117 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 220.28.109.59 	 0.003		||	8 	 0.0016	|	0 	 0
1 	 4.137.140.227 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 202.124.2.27 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 53.214.250.31 	 0.003		||	24 	 0.0048	|	0 	 0
1 	 156.179.68.174 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 111.151.109.55 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 111.151.109.54 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 111.151.109.52 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 111.151.109.51 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 78.130.90.158 	 0.003		||	11 	 0.0022	|	0 	 0
1 	 53.161.17.98 	 0.003		||	13 	 0.0026	|	0 	 0
1 	 77.43.158.180 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 220.250.187.121 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 250.91.51.114 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 50.125.178.177 	 0.003		||	2 	 0.0004	|	0 	 0
3 	 156.181.145.39 	 0.00899		||	14 	 0.0028	|	0 	 0
1 	 6.147.225.183 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 78.44.231.118 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 6.213.102.196 	 0.003		||	15 	 0.003	|	0 	 0
1 	 140.145.218.53 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 60.109.139.92 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 140.145.218.58 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 99.164.210.67 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 156.182.242.237 	 0.003		||	6 	 0.0012	|	0 	 0
1 	 81.121.28.225 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 202.53.112.179 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 140.138.178.231 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 155.132.18.163 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 74.16.182.192 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 78.112.237.91 	 0.003		||	6 	 0.0012	|	0 	 0
1 	 157.134.26.8 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 156.152.255.32 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 53.69.91.171 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 80.47.104.145 	 0.00599		||	16 	 0.0032	|	0 	 0
1 	 80.47.104.146 	 0.003		||	4 	 0.0008	|	0 	 0
3 	 159.139.136.90 	 0.00899		||	7 	 0.0014	|	0 	 0
2 	 80.47.104.143 	 0.00599		||	13 	 0.0026	|	0 	 0
1 	 78.151.188.14 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 111.20.178.3 	 0.003		||	17 	 0.0034	|	0 	 0
1 	 78.46.80.249 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 154.15.9.80 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 21.131.64.103 	 0.003		||	6 	 0.0012	|	6 	 100
1 	 53.231.93.189 	 0.003		||	37 	 0.0074	|	0 	 0
1 	 141.41.66.213 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 202.234.103.181 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 53.160.159.41 	 0.003		||	10 	 0.002	|	0 	 0
1 	 136.221.96.53 	 0.003		||	7 	 0.0014	|	0 	 0
1 	 4.241.114.185 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 68.199.102.132 	 0.003		||	3 	 0.0006	|	0 	 0
3 	 8.50.47.8 	 0.00899		||	3 	 0.0006	|	0 	 0
1 	 64.255.11.126 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 54.58.155.63 	 0.003		||	39 	 0.0078	|	0 	 0
1 	 60.152.24.35 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 68.207.137.184 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 192.105.64.152 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 223.182.199.14 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 53.65.179.230 	 0.003		||	5 	 0.001	|	0 	 0
1 	 141.84.130.163 	 0.003		||	38 	 0.0076	|	0 	 0
1 	 53.68.93.96 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 48.110.193.241 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 69.221.8.153 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 201.46.244.166 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 201.46.244.165 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 154.182.177.193 	 0.00599		||	12 	 0.0024	|	0 	 0
1 	 48.130.136.120 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 48.105.209.5 	 0.003		||	1 	 0.0002	|	1 	 100
1 	 53.166.28.220 	 0.003		||	47 	 0.0094	|	0 	 0
1 	 111.150.187.150 	 0.003		||	16 	 0.0032	|	0 	 0
1 	 53.214.243.81 	 0.003		||	3 	 0.0006	|	0 	 0
2 	 53.201.11.238 	 0.00599		||	2 	 0.0004	|	0 	 0
3 	 111.150.187.154 	 0.00899		||	12 	 0.0024	|	0 	 0
1 	 230.82.244.62 	 0.003		||	4 	 0.0008	|	4 	 100
1 	 37.110.227.62 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 66.217.171.21 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 73.80.68.137 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 157.89.129.191 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 53.165.98.196 	 0.003		||	10 	 0.002	|	0 	 0
1 	 43.55.40.217 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 98.166.239.11 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 56.89.35.202 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 8.164.101.173 	 0.003		||	8 	 0.0016	|	0 	 0
1 	 4.13.142.75 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 140.169.18.221 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 156.142.93.193 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 58.201.143.0 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 53.200.120.113 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 53.161.151.214 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 146.14.145.223 	 0.003		||	9 	 0.0018	|	0 	 0
1 	 146.14.145.221 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 69.246.60.75 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 30.179.236.238 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 6.255.58.34 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 6.116.53.11 	 0.003		||	4 	 0.0008	|	0 	 0
2 	 106.5.211.79 	 0.00599		||	18 	 0.0036	|	0 	 0
1 	 106.5.211.78 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 136.177.25.27 	 0.003		||	152 	 0.0304	|	0 	 0
4 	 106.5.211.75 	 0.012		||	8 	 0.0016	|	0 	 0
2 	 106.5.211.74 	 0.00599		||	2 	 0.0004	|	0 	 0
4 	 106.5.211.73 	 0.012		||	8 	 0.0016	|	0 	 0
1 	 155.132.116.155 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 6.147.88.149 	 0.003		||	100 	 0.02	|	0 	 0
2 	 76.213.96.122 	 0.00599		||	4 	 0.0008	|	0 	 0
1 	 230.93.71.225 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 94.193.127.110 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 64.214.66.54 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 61.158.134.36 	 0.003		||	6 	 0.0012	|	0 	 0
1 	 61.89.112.89 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 99.251.68.214 	 0.003		||	15 	 0.003	|	0 	 0
1 	 48.27.176.228 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 98.150.107.179 	 0.00599		||	3 	 0.0006	|	0 	 0
1 	 98.150.107.178 	 0.003		||	2 	 0.0004	|	0 	 0
2 	 53.69.12.40 	 0.00599		||	40 	 0.008	|	0 	 0
1 	 68.227.114.50 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 53.213.2.21 	 0.003		||	2 	 0.0004	|	2 	 100
6 	 132.119.142.245 	 0.018		||	7 	 0.0014	|	0 	 0
1 	 84.200.73.8 	 0.003		||	18 	 0.0036	|	0 	 0
1 	 53.187.202.203 	 0.003		||	6 	 0.0012	|	0 	 0
1 	 53.70.181.44 	 0.003		||	24 	 0.0048	|	0 	 0
1 	 6.145.166.198 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 159.167.244.7 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 73.183.178.11 	 0.003		||	14 	 0.0028	|	0 	 0
1 	 75.146.230.135 	 0.003		||	5 	 0.001	|	0 	 0
2 	 53.231.91.19 	 0.00599		||	632 	 0.126	|	0 	 0
1 	 157.215.223.218 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 53.64.200.144 	 0.003		||	7 	 0.0014	|	0 	 0
1 	 200.179.203.201 	 0.003		||	8 	 0.0016	|	0 	 0
1 	 37.116.62.60 	 0.003		||	2 	 0.0004	|	2 	 100
1 	 141.63.204.141 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 157.84.244.33 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 70.250.159.228 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 133.224.58.92 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 48.129.98.26 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 202.178.5.219 	 0.00599		||	4 	 0.0008	|	0 	 0
3 	 202.178.5.218 	 0.00899		||	25 	 0.005	|	0 	 0
1 	 48.107.191.40 	 0.003		||	4 	 0.0008	|	4 	 100
1 	 202.178.5.213 	 0.003		||	3 	 0.0006	|	0 	 0
4 	 202.178.5.212 	 0.012		||	23 	 0.0046	|	7 	 30.4
1 	 223.2.199.10 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 202.178.5.216 	 0.00599		||	11 	 0.0022	|	0 	 0
1 	 200.10.2.123 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 97.94.148.166 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 192.182.181.134 	 0.003		||	275 	 0.055	|	0 	 0
1 	 145.76.197.124 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 210.44.73.130 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 229.42.40.99 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 223.176.146.195 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 146.188.186.140 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 61.93.65.67 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 80.47.111.170 	 0.003		||	6 	 0.0012	|	0 	 0
1 	 69.253.44.116 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 137.254.131.47 	 0.003		||	14 	 0.0028	|	0 	 0
1 	 94.110.153.234 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 146.230.0.35 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 94.110.153.231 	 0.003		||	70 	 0.014	|	0 	 0
1 	 18.202.90.235 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 108.0.193.199 	 0.003		||	15 	 0.003	|	0 	 0
3 	 18.202.90.231 	 0.00899		||	14 	 0.0028	|	0 	 0
1 	 230.102.130.5 	 0.003		||	5 	 0.001	|	0 	 0
1 	 78.130.26.55 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 37.49.241.181 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 68.193.110.203 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 155.216.247.183 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 73.90.117.224 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 70.201.143.159 	 0.003		||	5 	 0.001	|	0 	 0
1 	 230.2.249.33 	 0.003		||	3 	 0.0006	|	0 	 0
2 	 202.178.5.70 	 0.00599		||	37 	 0.0074	|	0 	 0
1 	 202.178.5.71 	 0.003		||	24 	 0.0048	|	0 	 0
1 	 202.178.5.75 	 0.003		||	1 	 0.0002	|	0 	 0
3 	 202.178.5.76 	 0.00899		||	11 	 0.0022	|	0 	 0
1 	 202.178.5.77 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 202.178.5.79 	 0.003		||	21 	 0.0042	|	0 	 0
1 	 92.180.230.3 	 0.003		||	4 	 0.0008	|	0 	 0
2 	 156.180.220.120 	 0.00599		||	2 	 0.0004	|	0 	 0
1 	 80.56.4.211 	 0.003		||	9 	 0.0018	|	0 	 0
1 	 215.158.199.176 	 0.003		||	32 	 0.0064	|	0 	 0
11 	 215.158.199.172 	 0.0329		||	11 	 0.0022	|	0 	 0
1 	 215.158.199.173 	 0.003		||	1 	 0.0002	|	0 	 0
3 	 202.178.5.250 	 0.00899		||	9 	 0.0018	|	0 	 0
1 	 140.190.36.16 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 78.44.16.241 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 73.80.235.247 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 37.118.93.112 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 70.177.146.86 	 0.00599		||	2 	 0.0004	|	1 	 50
1 	 30.179.123.135 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 73.86.133.57 	 0.003		||	44 	 0.0088	|	0 	 0
1 	 53.213.162.18 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 53.221.177.88 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 8.53.223.88 	 0.003		||	92 	 0.0184	|	0 	 0
1 	 8.53.223.84 	 0.003		||	24 	 0.0048	|	0 	 0
1 	 8.53.223.85 	 0.003		||	169 	 0.0338	|	0 	 0
1 	 248.80.123.166 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 67.128.102.84 	 0.003		||	9 	 0.0018	|	0 	 0
1 	 78.52.52.70 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 78.46.235.90 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 48.107.242.63 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 78.113.210.182 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 223.176.238.204 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 73.46.119.243 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 147.74.36.66 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 100.234.180.176 	 0.003		||	7 	 0.0014	|	0 	 0
1 	 75.45.78.130 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 78.45.223.14 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 202.252.150.122 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 48.131.175.202 	 0.003		||	2 	 0.0004	|	0 	 0
10 	 141.185.224.105 	 0.03		||	79 	 0.0158	|	0 	 0
4 	 141.185.224.106 	 0.012		||	51 	 0.0102	|	3 	 5.88
4 	 141.185.224.107 	 0.012		||	20 	 0.004	|	9 	 45
1 	 48.131.175.207 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 67.238.51.178 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 74.17.250.97 	 0.00599		||	6 	 0.0012	|	0 	 0
1 	 107.106.186.153 	 0.003		||	5 	 0.001	|	0 	 0
1 	 201.46.240.192 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 53.231.90.250 	 0.003		||	213 	 0.0426	|	0 	 0
1 	 60.100.118.134 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 201.46.240.199 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 8.182.120.170 	 0.00599		||	2 	 0.0004	|	0 	 0
1 	 76.171.108.97 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 78.113.106.22 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 43.54.47.239 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 156.238.237.42 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 58.238.170.214 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 60.92.47.217 	 0.003		||	12 	 0.0024	|	0 	 0
1 	 60.92.47.213 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 69.246.57.153 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 200.179.187.9 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 97.11.19.32 	 0.003		||	13 	 0.0026	|	0 	 0
1 	 58.49.163.186 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 58.49.163.183 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 58.49.163.181 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 75.231.226.110 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 140.28.155.184 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 153.251.155.221 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 4.207.101.173 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 58.249.63.110 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 93.180.213.32 	 0.003		||	15 	 0.003	|	0 	 0
1 	 202.107.202.139 	 0.003		||	2 	 0.0004	|	0 	 0
2 	 202.107.202.138 	 0.00599		||	5 	 0.001	|	0 	 0
1 	 61.165.115.154 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 146.133.57.23 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 138.48.225.94 	 0.00599		||	2 	 0.0004	|	0 	 0
1 	 202.107.202.135 	 0.003		||	3 	 0.0006	|	3 	 100
1 	 202.107.202.134 	 0.003		||	1 	 0.0002	|	0 	 0
5 	 99.168.30.202 	 0.015		||	5 	 0.001	|	1 	 20
1 	 99.168.30.205 	 0.003		||	1 	 0.0002	|	0 	 0
3 	 99.168.30.209 	 0.00899		||	3 	 0.0006	|	0 	 0
1 	 50.72.30.242 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 202.197.227.68 	 0.003		||	86 	 0.0172	|	0 	 0
1 	 220.20.198.208 	 0.003		||	8 	 0.0016	|	0 	 0
1 	 78.150.86.124 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 73.87.140.121 	 0.003		||	6 	 0.0012	|	6 	 100
2 	 77.147.53.137 	 0.00599		||	5 	 0.001	|	0 	 0
1 	 100.50.97.14 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 77.147.53.135 	 0.003		||	8 	 0.0016	|	0 	 0
2 	 100.50.97.10 	 0.00599		||	8 	 0.0016	|	0 	 0
1 	 100.50.97.13 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 222.94.217.71 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 154.180.252.83 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 100.50.97.19 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 222.94.217.74 	 0.003		||	4 	 0.0008	|	0 	 0
3 	 69.150.169.40 	 0.00899		||	48 	 0.0096	|	0 	 0
1 	 43.54.65.177 	 0.003		||	6 	 0.0012	|	0 	 0
1 	 102.174.138.246 	 0.003		||	10 	 0.002	|	0 	 0
2 	 159.139.139.34 	 0.00599		||	9 	 0.0018	|	0 	 0
1 	 159.139.139.35 	 0.003		||	2 	 0.0004	|	0 	 0
3 	 159.139.139.36 	 0.00899		||	3 	 0.0006	|	0 	 0
1 	 159.139.139.37 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 159.139.139.32 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 141.63.4.203 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 201.8.100.76 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 53.161.21.28 	 0.003		||	12 	 0.0024	|	0 	 0
1 	 65.26.224.136 	 0.003		||	38 	 0.0076	|	0 	 0
1 	 58.221.90.91 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 70.69.158.49 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 155.135.29.147 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 155.135.29.148 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 68.79.69.48 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 140.87.248.160 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 30.215.151.246 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 68.65.42.172 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 68.64.186.234 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 8.220.50.181 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 108.74.79.188 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 223.138.32.196 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 79.253.175.245 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 224.113.145.28 	 0.00599		||	2 	 0.0004	|	0 	 0
1 	 78.150.67.170 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 202.161.93.181 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 153.106.206.21 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 65.132.158.9 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 76.101.157.211 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 201.201.31.171 	 0.003		||	5 	 0.001	|	0 	 0
3 	 141.204.123.255 	 0.00899		||	9 	 0.0018	|	1 	 11.1
1 	 67.240.97.177 	 0.003		||	146 	 0.0292	|	0 	 0
2 	 209.133.163.190 	 0.00599		||	2 	 0.0004	|	0 	 0
1 	 58.51.2.177 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 48.129.84.56 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 48.130.194.54 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 152.106.101.12 	 0.003		||	6 	 0.0012	|	0 	 0
2 	 82.131.218.242 	 0.00599		||	4 	 0.0008	|	1 	 25
1 	 48.110.144.11 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 98.101.129.63 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 201.47.252.50 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 141.164.94.0 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 82.180.233.21 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 95.169.46.129 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 79.253.53.11 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 141.23.229.67 	 0.003		||	10 	 0.002	|	0 	 0
2 	 141.23.229.66 	 0.00599		||	4 	 0.0008	|	0 	 0
1 	 61.73.49.58 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 202.246.176.86 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 53.167.115.182 	 0.003		||	10 	 0.002	|	0 	 0
1 	 76.72.235.32 	 0.003		||	15 	 0.003	|	0 	 0
1 	 78.113.21.43 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 146.4.26.219 	 0.003		||	7 	 0.0014	|	0 	 0
1 	 140.55.197.227 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 201.47.219.248 	 0.003		||	13 	 0.0026	|	0 	 0
1 	 53.245.120.14 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 94.197.45.86 	 0.003		||	2 	 0.0004	|	2 	 100
3 	 8.217.44.59 	 0.00899		||	15 	 0.003	|	0 	 0
3 	 8.217.44.56 	 0.00899		||	18 	 0.0036	|	0 	 0
6 	 8.217.44.57 	 0.018		||	33 	 0.0066	|	0 	 0
5 	 8.217.44.52 	 0.015		||	44 	 0.0088	|	5 	 11.4
1 	 8.217.44.53 	 0.003		||	5 	 0.001	|	0 	 0
1 	 64.163.126.16 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 65.51.234.14 	 0.003		||	14 	 0.0028	|	14 	 100
1 	 156.254.17.84 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 50.145.22.141 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 68.197.132.13 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 53.149.225.251 	 0.003		||	8 	 0.0016	|	0 	 0
1 	 53.161.42.95 	 0.003		||	9 	 0.0018	|	0 	 0
1 	 146.47.125.157 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 94.176.47.33 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 154.180.47.91 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 73.87.160.26 	 0.003		||	6 	 0.0012	|	0 	 0
1 	 4.141.214.45 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 69.223.159.184 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 48.129.146.165 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 73.87.107.171 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 66.88.125.172 	 0.00599		||	2 	 0.0004	|	0 	 0
1 	 69.145.233.103 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 74.252.243.154 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 89.73.176.194 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 250.93.76.163 	 0.00599		||	8 	 0.0016	|	0 	 0
1 	 74.19.187.151 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 70.250.81.106 	 0.003		||	31 	 0.0062	|	0 	 0
1 	 202.197.57.166 	 0.003		||	1 	 0.0002	|	0 	 0
5 	 17.43.174.251 	 0.015		||	82 	 0.0164	|	0 	 0
6 	 17.43.174.250 	 0.018		||	159 	 0.0318	|	0 	 0
5 	 17.43.174.253 	 0.015		||	68 	 0.0136	|	0 	 0
3 	 8.219.186.173 	 0.00899		||	24 	 0.0048	|	0 	 0
3 	 8.219.186.174 	 0.00899		||	16 	 0.0032	|	8 	 50
1 	 140.95.43.210 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 4.117.28.85 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 67.219.126.152 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 53.160.2.2 	 0.003		||	12 	 0.0024	|	0 	 0
1 	 64.214.54.8 	 0.003		||	8 	 0.0016	|	0 	 0
2 	 220.28.109.121 	 0.00599		||	6 	 0.0012	|	0 	 0
1 	 220.28.109.120 	 0.003		||	3 	 0.0006	|	0 	 0
2 	 220.28.109.123 	 0.00599		||	2 	 0.0004	|	0 	 0
2 	 220.28.109.122 	 0.00599		||	2 	 0.0004	|	0 	 0
1 	 255.133.192.167 	 0.003		||	70 	 0.014	|	0 	 0
1 	 53.162.171.48 	 0.003		||	9 	 0.0018	|	0 	 0
1 	 43.40.124.33 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 70.245.160.76 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 202.237.23.5 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 152.195.255.131 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 66.247.27.74 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 154.180.29.194 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 53.148.73.178 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 152.44.149.155 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 60.169.214.45 	 0.003		||	1 	 0.0002	|	0 	 0
